liquid,pipette,volume,aspiration_rate,dispense_rate,blow_out,delay_aspirate,delay_dispense,delay_blow_out,density,time,m,%error,Transfer_Observation,Comment,iteration,time_asp_1000,acq_value
Viscosity_std_505,rLine1000,1000,68.11997256753844,68.11997256753844,False,10.0,10.0,0.0,0.8683,92.6571125984192,0.7359884501252598,-15.237999524903852,Incomplete Aspiration and Dispense,Blowout before,1.0,49.3599648475647,None
Viscosity_std_505,rLine1000,500,68.11997256753844,68.11997256753844,False,10.0,10.0,0.0,0.8683,77.93833446502686,0.3751195141561015,-13.596795080939405,Incomplete Aspiration and Dispense,Blowout before,1.0,49.3599648475647,None
Viscosity_std_505,rLine1000,300,68.11997256753844,68.11997256753844,False,10.0,10.0,0.0,0.8683,72.09816002845764,0.2351636823712447,-9.722568094266697,Incomplete Aspiration and Dispense,Blowout before,1.0,49.3599648475647,None
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",68.11997256753844,68.11997256753844,False,10.0,10.0,0.0,0.8683,92.6571125984192,0.7359884501252598,-12.852454233369984,Incomplete Aspiration and Dispense,Blowout before,1.0,49.3599648475647,None
Viscosity_std_505,rLine1000,1000,85.14996570942304,85.14996570942304,False,10.0,10.0,0.0,0.8683,86.86231255531311,0.6683783450256519,-23.02449095639158,Incomplete Aspiration and Dispense,Blowout before,2.0,43.48797187805176,None
Viscosity_std_505,rLine1000,500,85.14996570942304,85.14996570942304,False,10.0,10.0,0.0,0.8683,75.15879678726196,0.3917160464208544,-9.774030537635731,Incomplete Aspiration and Dispense,Blowout before,2.0,43.48797187805176,None
Viscosity_std_505,rLine1000,300,85.14996570942304,85.14996570942304,False,10.0,10.0,0.0,0.8683,70.94598650932312,0.2394621696566723,-8.072413660151105,Incomplete Aspiration and Dispense,Blowout before,2.0,43.48797187805176,None
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",85.14996570942304,85.14996570942304,False,10.0,10.0,0.0,0.8683,86.86231255531311,0.6683783450256519,-13.623645051392806,Incomplete Aspiration and Dispense,Blowout before,2.0,43.48797187805176,None
Viscosity_std_505,rLine1000,500,6.811997256753844,85.14996570942304,False,10.0,10.0,0.0,0.8683,142.74779629707336,0.4292221693791285,-1.1350525442523292,Incomplete Dispense,Blowout before,3.0,178.54381017684938,None
Viscosity_std_505,rLine1000,300,6.811997256753844,85.14996570942304,False,10.0,10.0,0.0,0.8683,110.97013592720032,0.2515853609159124,-3.4184187815607365,Incomplete Dispense,Blowout before,3.0,178.54381017684938,None
Viscosity_std_505,rLine1000,1000,6.811997256753844,85.14996570942304,False,10.0,10.0,0.0,0.8683,222.11001110076904,0.679160991097572,-21.782679822921565,Incomplete Dispense,Blowout before,3.0,178.54381017684938,None
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",6.811997256753844,85.14996570942304,False,10.0,10.0,0.0,0.8683,142.74779629707336,0.4292221693791285,-8.77871704957821,Incomplete Dispense,Blowout before,3.0,178.54381017684938,None
Viscosity_std_505,rLine1000,1000,85.14996570942304,6.811997256753844,False,10.0,10.0,0.0,0.8683,222.44582271575928,0.8614314231430457,-0.7910372978180699,Complete Transfer,Blowout before,4.0,178.54381017684938,None
Viscosity_std_505,rLine1000,500,85.14996570942304,6.811997256753844,False,10.0,10.0,0.0,0.8683,144.2089822292328,0.428726750505554,-1.2491649186792462,Complete Transfer,Blowout before,4.0,178.54381017684938,None
Viscosity_std_505,rLine1000,300,85.14996570942304,6.811997256753844,False,10.0,10.0,0.0,0.8683,110.92667818069458,0.2548347258808289,-2.1710139042462475,Complete Transfer,Blowout before,4.0,178.54381017684938,None
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",85.14996570942304,6.811997256753844,False,10.0,10.0,0.0,0.8683,222.44582271575928,0.8614314231430457,-1.403738706914521,Complete Transfer,Blowout before,4.0,178.54381017684938,None
Viscosity_std_505,rLine1000,1000,6.811997256753844,6.811997256753844,False,10.0,10.0,0.0,0.8683,358.5491135120392,0.8484048209966987,-2.2912793969021408,Complete Transfer,Blowout before,5.0,313.599648475647,None
Viscosity_std_505,rLine1000,500,6.811997256753844,6.811997256753844,False,10.0,10.0,0.0,0.8683,210.18111491203308,0.4312184160167678,-0.6752468002377469,Complete Transfer,Blowout before,5.0,313.599648475647,None
Viscosity_std_505,rLine1000,300,6.811997256753844,6.811997256753844,False,10.0,10.0,0.0,0.8683,151.61247062683103,0.257326391392043,-1.2144837068436418,Complete Transfer,Blowout before,5.0,313.599648475647,None
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",6.811997256753844,6.811997256753844,False,10.0,10.0,0.0,0.8683,358.5491135120392,0.8484048209966987,-1.3936699679945097,Complete Transfer,Blowout before,5.0,313.599648475647,None
Viscosity_std_505,rLine1000,1000,61.334952589163294,8.013843991389459,False,10.0,10.0,0.0,0.8683,204.50649881362915,0.8480114001265071,-2.336588722042249,Incomplete Aspiration,Blowout before,,161.08797870402654,127.73236557494758
Viscosity_std_505,rLine1000,300,61.334952589163294,8.013843991389459,False,10.0,10.0,0.0,0.8683,105.61852622032166,0.2478114347907403,-4.867198437275776,Complete Transfer,Blowout before,,161.08797870402654,127.73236557494758
Viscosity_std_505,rLine1000,500,61.334952589163294,8.013843991389459,False,10.0,10.0,0.0,0.8683,134.88045716285706,0.4282167604886386,-1.3666335394129627,Complete Transfer,Blowout before,,161.08797870402654,127.73236557494758
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",61.334952589163294,8.013843991389459,False,10.0,10.0,0.0,0.8683,204.50649881362915,0.8480114001265071,-2.856806899576996,Incomplete Aspiration,Blowout before,,161.08797870402654,127.73236557494758
Viscosity_std_505,rLine1000,1000,79.8964186284008,28.18217666709661,False,10.0,10.0,0.0,0.8683,111.41088962554932,0.8349847979801601,-3.8368308211263207,Complete Transfer,Blowout before,,67.99962517459582,60.57333740368726
Viscosity_std_505,rLine1000,500,79.8964186284008,28.18217666709661,False,10,10,0,0.8683,87.28867483139038,0.4032709630898177,-7.112527216441849,Incomplete Aspiration and Dispense,Blowout before,,67.99962517459582,60.57333740368726
Viscosity_std_505,rLine1000,300,79.8964186284008,28.18217666709661,False,10,10,0,0.8683,78.12690997123718,0.23965159452009793,-7.99969499017316,Incomplete Aspiration and Dispense,Blowout before,,67.99962517459582,60.57333740368726
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",79.8964186284008,28.18217666709661,False,10.0,10.0,0.0,0.8683,111.41088962554932,0.8349847979801601,-6.316351009247111,Complete Transfer,Blowout before,,67.99962517459582,60.57333740368726
Viscosity_std_505,rLine1000,1000,33.49425846977027,16.790367426471697,False,10,10,0,0.8683,152.79537510871887,0.8480696846998688,-2.3298762294289066,Complete Transfer,Blowout before,,109.41382135375794,28.22060184132821
Viscosity_std_505,rLine1000,500,33.49425846977027,16.790367426471697,False,10,10,0,0.8683,108.21212792396545,0.4205669102349114,-3.1286628504177347,Complete Transfer,Blowout before,,109.41382135375794,28.22060184132821
Viscosity_std_505,rLine1000,300,33.49425846977027,16.790367426471697,False,10,10,0,0.8683,91.41331815719604,0.24947254513154962,-4.2295116390074,Complete Transfer,Blowout before,,109.41382135375794,28.22060184132821
Viscosity_std_505,rLine1000,"mean[300, 500, 1000]",33.49425846977027,16.790367426471697,False,10,10,0,0.8683,152.79537510871887,0.8480696846998688,-3.229350239618014,Complete Transfer,Blowout before,,109.41382135375794,28.22060184132821
Viscosity_std_505,rLine1000,1000,8.813362095887538,37.84028937170035,False,10,10,0,0.8683,203.26907587051392,0.7946373020705019,-8.483553832718886,Incomplete Dispense,Blowout before,,159.8909367313865,21.32983028543262
Viscosity_std_505,rLine1000,500,8.813362095887538,37.84028937170035,False,10,10,0,0.8683,133.97306752204895,0.42342285432963633,-2.470838574309259,Incomplete Dispense,Blowout before,,159.8909367313865,21.32983028543262
